# s_x s_a s_y II_00 II_01 II_11 Psi
0 -0.08111121121 0 0 0 0 0.188260727
0 -0.07462501689 0 0 0 0 0.1869223168
0 -0.06840908067 0 0 0 0 0.1857084191
0 -0.06246340255 0 0 0 0 0.1846081293
0 -0.05678798252 0 0 0 0 0.1836156517
0 -0.05138282059 0 0 0 0 0.1827226319
0 -0.04624791676 0 0 0 0 0.1819189698
0 -0.04138327102 0 0 0 0 0.1811996479
0 -0.03678888338 0 0 0 0 0.1805619353
0 -0.03246475384 0 0 0 0 0.1799996199
0 -0.02841088239 0 0 0 0 0.1795072397
0 -0.02462726904 0 0 0 0 0.1790821104
0 -0.02111391379 0 0 0 0 0.1787235703
0 -0.01787081663 0 0 0 0 0.1784257592
0 -0.01489797757 0 0 0 0 0.1781843645
0 -0.0121953966 0 0 0 0 0.1779934235
0 -0.009763073735 0 0 0 0 0.1778456058
0 -0.007601008964 0 0 0 0 0.177733564
0 -0.005709202288 0 0 0 0 0.1776505586
0 -0.004087653709 0 0 0 0 0.1775908373
0 -0.002736363227 0 0 0 0 0.1775492574
0 -0.001655330841 0 0 0 0 0.1775215233
0 -0.0008445565515 0 0 0 0 0.1775040044
0 -0.0003040403585 0 0 0 0 0.1774938796
0 -3.378226206e-05 0 0 0 0 0.1774892857
0 3.378226206e-05 0 0 0 0 0.1774881861
0 0.0003040403585 0 0 0 0 0.1774839829
0 0.0008445565515 0 0 0 0 0.1774765147
0 0.001655330841 0 0 0 0 0.1774676762
0 0.002736363227 0 0 0 0 0.1774603382
0 0.004087653709 0 0 0 0 0.1774583192
0 0.005709202288 0 0 0 0 0.1774664072
0 0.007601008964 0 0 0 0 0.1774897045
0 0.009763073735 0 0 0 0 0.1775340101
0 0.0121953966 0 0 0 0 0.1776062089
0 0.01489797757 0 0 0 0 0.1777129838
0 0.01787081663 0 0 0 0 0.1778627275
0 0.02111391379 0 0 0 0 0.1780650855
0 0.02462726904 0 0 0 0 0.1783315966
0 0.02841088239 0 0 0 0 0.1786735366
0 0.03246475384 0 0 0 0 0.1791016674
0 0.03678888338 0 0 0 0 0.1796205322
0 0.04138327102 0 0 0 0 0.1802343377
0 0.04624791676 0 0 0 0 0.1809443774
0 0.05138282059 0 0 0 0 0.1817613005
0 0.05678798252 0 0 0 0 0.1826946052
0 0.06246340255 0 0 0 0 0.1837409941
0 0.06840908067 0 0 0 0 0.1849093549
0 0.07462501689 0 0 0 0 0.1862086993
0 0.08111121121 0 0 0 0 0.1876481617
0 0.08786766362 0 0 0 0 0.189238761
0 0.09489437413 0 0 0 0 0.1909892176
0 0.1021913427 0 0 0 0 0.192920592
0 0.1097585694 0 0 0 0 0.1950536383
0 0.1175960542 0 0 0 0 0.1974132703
0 0.1257037971 0 0 0 0 0.2000296029
0 0.1340817981 0 0 0 0 0.2029306376
0 0.1427300572 0 0 0 0 0.2061439121
0 0.1516485744 0 0 0 0 0.2097153621
0 0.1608373497 0 0 0 0 0.2136860247
0 0.170296383 0 0 0 0 0.2180880197
0 0.1800256745 0 0 0 0 0.2229639209
0 0.1900252241 0 0 0 0 0.2283975908
0 0.2002950318 0 0 0 0 0.2344558412
0 0.2108350975 0 0 0 0 0.2411747722
0 0.2216454214 0 0 0 0 0.2486005851
0 0.2327260033 0 0 0 0 0.2568460132
0 0.2440768434 0 0 0 0 0.2660077436
0 0.2556979415 0 0 0 0 0.2762189013
0 0.2675892978 0 0 0 0 0.2876301559
0 0.2797509121 0 0 0 0 0.3003592726
0 0.2921827846 0 0 0 0 0.3145224546
0 0.3048849151 0 0 0 0 0.3302640362
0 0.3178573037 0 0 0 0 0.3476528656
0 0.3310999505 0 0 0 0 0.3651603996
0 0.3446128553 0 0 0 0 0.3857122966
0 0.3583960182 0 0 0 0 0.4122757508
0 0.3724494392 0 0 0 0 0.4391309679
0 0.3867731183 0 0 0 0 0.4599733001
0 0.4013670555 0 0 0 0 0.4892958185
0 0.4162312508 0 0 0 0 0.5211765576
0 0.4313657042 0 0 0 0 0.55502228
0 0.4467704157 0 0 0 0 0.5856481362
0 0.4624453853 0 0 0 0 0.6221515701
0 0.478390613 0 0 0 0 0.6614487921
0 0.4946060988 0 0 0 0 0.703778135
0 0.5110918427 0 0 0 0 0.7481650169
0 0.5278478447 0 0 0 0 0.7976628217
0 0.5448741048 0 0 0 0 0.8500354176
0 0.5621706229 0 0 0 0 0.9069044587
0 0.5797373992 0 0 0 0 0.9875695459
0 0.5975744336 0 0 0 0 1.057541423
0 0.615681726 0 0 0 0 1.136363358
0 0.6340592766 0 0 0 0 1.225231714
0 0.6527070853 0 0 0 0 1.324376061
0 0.671625152 0 0 0 0 1.432814952
0 0.6908134769 0 0 0 0 1.448813458
0 0.7102720598 0 0 0 0 1.571862133
0 0.7300009009 0 0 0 0 1.707220419
0 0.75 0 0 0 0 1.900407894
0 0 -0.5 0 0 0 20.18880951
0 0 -0.4953951491 0 0 0 19.57484646
0 0 -0.4907521649 0 0 0 18.96810011
0 0 -0.4860707669 0 0 0 18.36850328
0 0 -0.481350673 0 0 0 17.77620691
0 0 -0.4765915991 0 0 0 17.19085603
0 0 -0.4717932592 0 0 0 16.6123175
0 0 -0.4669553658 0 0 0 16.04151243
0 0 -0.4620776292 0 0 0 15.47816748
0 0 -0.457159758 0 0 0 14.92236923
0 0 -0.4522014589 0 0 0 14.80213599
0 0 -0.4472024368 0 0 0 14.23522502
0 0 -0.4421623948 0 0 0 13.67762829
0 0 -0.4370810337 0 0 0 13.12927119
0 0 -0.4319580529 0 0 0 12.59026582
0 0 -0.4267931496 0 0 0 12.06101955
0 0 -0.4215860191 0 0 0 11.54202025
0 0 -0.4163363548 0 0 0 10.75758572
0 0 -0.4110438482 0 0 0 10.27481795
0 0 -0.4057081887 0 0 0 9.801226935
0 0 -0.4003290639 0 0 0 9.337104902
0 0 -0.3949061593 0 0 0 8.882801018
0 0 -0.3894391586 0 0 0 8.438481622
0 0 -0.3839277432 0 0 0 7.96657026
0 0 -0.3783715927 0 0 0 7.544982271
0 0 -0.3727703847 0 0 0 7.153538232
0 0 -0.3671237946 0 0 0 6.75256727
0 0 -0.3614314958 0 0 0 3.976976938
0 0 -0.3556931599 0 0 0 1.355810858
0 0 -0.3499084561 0 0 0 2.52130199
0 0 -0.3440770517 0 0 0 0.8976941067
0 0 -0.3381986118 0 0 0 1.359804136
0 0 -0.3322727996 0 0 0 0.8425235109
0 0 -0.326299276 0 0 0 1.310605627
0 0 -0.3202776998 0 0 0 1.162828658
0 0 -0.3142077277 0 0 0 1.1901013
0 0 -0.3080890144 0 0 0 1.148086518
0 0 -0.3019212121 0 0 0 1.102901793
0 0 -0.2957039713 0 0 0 0.7125308979
0 0 -0.2894369398 0 0 0 1.135695717
0 0 -0.2831197637 0 0 0 0.6975112355
0 0 -0.2767520865 0 0 0 0.9651934434
0 0 -0.2703335497 0 0 0 0.63374394
0 0 -0.2638637926 0 0 0 0.8954724593
0 0 -0.2573424522 0 0 0 0.5973287339
0 0 -0.2507691632 0 0 0 0.901224849
0 0 -0.244143558 0 0 0 0.7668692358
0 0 -0.237465267 0 0 0 0.7629245965
0 0 -0.230733918 0 0 0 0.7820963522
0 0 -0.2239491366 0 0 0 0.5113166827
0 0 -0.2171105462 0 0 0 0.4944687547
0 0 -0.2102177678 0 0 0 0.63581396
0 0 -0.2032704201 0 0 0 0.4613802747
0 0 -0.1962681193 0 0 0 0.5495699537
0 0 -0.1892104795 0 0 0 0.4286455767
0 0 -0.1820971121 0 0 0 0.4125382808
0 0 -0.1749276265 0 0 0 0.3976394781
0 0 -0.1677016294 0 0 0 0.3830636292
0 0 -0.1604187253 0 0 0 0.3689143343
0 0 -0.1530785161 0 0 0 0.3549005891
0 0 -0.1456806014 0 0 0 0.3415019966
0 0 -0.1382245782 0 0 0 0.3589183222
0 0 -0.1307100413 0 0 0 0.3380606945
0 0 -0.1231365827 0 0 0 0.3197493451
0 0 -0.1155037922 0 0 0 0.3033433599
0 0 -0.107811257 0 0 0 0.2885330998
0 0 -0.1000585617 0 0 0 0.2749705938
0 0 -0.0922452885 0 0 0 0.2622682675
0 0 -0.084371017 0 0 0 0.2503703603
0 0 -0.0764353243 0 0 0 0.2393092028
0 0 -0.0684377849 0 0 0 0.2290056746
0 0 -0.0603779706 0 0 0 0.2194844284
0 0 -0.0522554509 0 0 0 0.2107654848
0 0 -0.0440697925 0 0 0 0.202904892
0 0 -0.0358205594 0 0 0 0.1959081133
0 0 -0.0275073132 0 0 0 0.1898347494
0 0 -0.0191296126 0 0 0 0.1847939165
0 0 -0.010687014 0 0 0 0.1808034662
0 0 -0.0021790707 0 0 0 0.1779780856
0 0 0.006394666 0 0 0 0.1766730066
0 0 0.015034649 0 0 0 0.1770897401
0 0 0.023741332 0 0 0 0.1792601672
0 0 0.032515173 0 0 0 0.1828096122
0 0 0.041356631 0 0 0 0.1876065329
0 0 0.05026617 0 0 0 0.1937038575
0 0 0.059244254 0 0 0 0.201318533
0 0 0.068291353 0 0 0 0.2106185799
0 0 0.077407938 0 0 0 0.2217146374
0 0 0.086594482 0 0 0 0.2347252377
0 0 0.095851463 0 0 0 0.2497467974
0 0 0.105179359 0 0 0 0.2668656302
0 0 0.114578654 0 0 0 0.2861798161
0 0 0.124049833 0 0 0 0.3077635457
0 0 0.133593384 0 0 0 0.3316759769
0 0 0.143209799 0 0 0 0.3579892016
0 0 0.15289957 0 0 0 0.3867904034
0 0 0.162663196 0 0 0 0.4181506337
0 0 0.172501177 0 0 0 0.4521436618
0 0 0.182414014 0 0 0 0.4888581852
0 0 0.192402214 0 0 0 0.5283830315
0 0 0.202466287 0 0 0 0.5707922783
0 0 0.212606743 0 0 0 0.6161520307
0 0 0.222824098 0 0 0 0.6645615358
0 0 0.233118869 0 0 0 0.7161046725
0 0 0.243491578 0 0 0 0.7708308592
0 0 0.253942749 0 0 0 0.8287993101
0 0 0.264472908 0 0 0 0.8900862768
0 0 0.275082586 0 0 0 0.9547562545
0 0 0.285772316 0 0 0 1.022907205
0 0 0.296542635 0 0 0 1.094619956
0 0 0.307394083 0 0 0 1.169967976
0 0 0.318327201 0 0 0 1.249061532
0 0 0.329342536 0 0 0 1.331996529
0 0 0.340440638 0 0 0 1.418863339
0 0 0.351622057 0 0 0 1.509743616
0 0 0.362887351 0 0 0 1.604706354
0 0 0.374237077 0 0 0 1.703824582
0 0 0.385671798 0 0 0 1.807155815
0 0 0.39719208 0 0 0 1.914745291
0 0 0.408798489 0 0 0 2.026694374
0 0 0.4204916 0 0 0 2.143124554
