# s_x s_a s_y II_00 II_01 II_11 Psi
0 -0.1097585694 0 0 0 0 0.1915659233
0 -0.1021913427 0 0 0 0 0.1912240595
0 -0.09489437413 0 0 0 0 0.1909801708
0 -0.08786766362 0 0 0 0 0.1908153264
0 -0.08111121121 0 0 0 0 0.190719715
0 -0.07462501689 0 0 0 0 0.1906840715
0 -0.06840908067 0 0 0 0 0.1906861507
0 -0.06246340255 0 0 0 0 0.1907177609
0 -0.05678798252 0 0 0 0 0.1907862131
0 -0.05138282059 0 0 0 0 0.1908852776
0 -0.04624791676 0 0 0 0 0.1910050317
0 -0.04138327102 0 0 0 0 0.1911316722
0 -0.03678888338 0 0 0 0 0.1912702646
0 -0.03246475384 0 0 0 0 0.1914267334
0 -0.02841088239 0 0 0 0 0.1915973442
0 -0.02462726904 0 0 0 0 0.191779053
0 -0.02111391379 0 0 0 0 0.1919668222
0 -0.01787081663 0 0 0 0 0.1921543778
0 -0.01489797757 0 0 0 0 0.1923367841
0 -0.0121953966 0 0 0 0 0.1925124556
0 -0.009763073735 0 0 0 0 0.1926780863
0 -0.007601008964 0 0 0 0 0.1928313672
0 -0.005709202288 0 0 0 0 0.1929704322
0 -0.004087653709 0 0 0 0 0.1930933622
0 -0.002736363227 0 0 0 0 0.1931987127
0 -0.001655330841 0 0 0 0 0.193284975
0 -0.0008445565515 0 0 0 0 0.1933508822
0 -0.0003040403585 0 0 0 0 0.1933954014
0 -3.378226206e-05 0 0 0 0 0.1934178374
0 3.378226206e-05 0 0 0 0 0.1934234648
0 0.0003040403585 0 0 0 0 0.1934460481
0 0.0008445565515 0 0 0 0 0.1934915578
0 0.001655330841 0 0 0 0 0.1935606616
0 0.002736363227 0 0 0 0 0.1936543592
0 0.004087653709 0 0 0 0 0.1937738466
0 0.005709202288 0 0 0 0 0.1939206754
0 0.007601008964 0 0 0 0 0.1940962307
0 0.009763073735 0 0 0 0 0.1943022045
0 0.0121953966 0 0 0 0 0.1945397882
0 0.01489797757 0 0 0 0 0.1948108918
0 0.01787081663 0 0 0 0 0.1951186292
0 0.02111391379 0 0 0 0 0.1954651135
0 0.02462726904 0 0 0 0 0.1958521514
0 0.02841088239 0 0 0 0 0.1962829842
0 0.03246475384 0 0 0 0 0.196761837
0 0.03678888338 0 0 0 0 0.1972868368
0 0.04138327102 0 0 0 0 0.1978604844
0 0.04624791676 0 0 0 0 0.198478717
0 0.05138282059 0 0 0 0 0.1991404693
0 0.05678798252 0 0 0 0 0.1998842733
0 0.06246340255 0 0 0 0 0.2006928064
0 0.06840908067 0 0 0 0 0.2015553699
0 0.07462501689 0 0 0 0 0.2024679488
0 0.08111121121 0 0 0 0 0.203399119
0 0.08786766362 0 0 0 0 0.2040452889
0 0.09489437413 0 0 0 0 0.2049959745
0 0.1021913427 0 0 0 0 0.2060134982
0 0.1097585694 0 0 0 0 0.2070977307
0 0.1175960542 0 0 0 0 0.2082519895
0 0.1257037971 0 0 0 0 0.2094947264
0 0.1340817981 0 0 0 0 0.2108180252
0 0.1427300572 0 0 0 0 0.2122416425
0 0.1516485744 0 0 0 0 0.213785965
0 0.1608373497 0 0 0 0 0.215498952
0 0.170296383 0 0 0 0 0.2173655945
0 0.1800256745 0 0 0 0 0.2193833083
0 0.1900252241 0 0 0 0 0.2215733429
0 0.2002950318 0 0 0 0 0.2238282763
0 0.2108350975 0 0 0 0 0.2262298129
0 0.2216454214 0 0 0 0 0.2287925991
0 0.2327260033 0 0 0 0 0.2315035729
0 0.2440768434 0 0 0 0 0.2343900336
0 0.2556979415 0 0 0 0 0.2374997692
0 0.2675892978 0 0 0 0 0.2408900479
0 0.2797509121 0 0 0 0 0.2445699352
0 0.2921827846 0 0 0 0 0.2485689162
0 0.3048849151 0 0 0 0 0.2529143077
0 0.3178573037 0 0 0 0 0.2576296703
0 0.3310999505 0 0 0 0 0.2627407255
0 0.3446128553 0 0 0 0 0.2682540998
0 0.3583960182 0 0 0 0 0.2742066754
0 0.3724494392 0 0 0 0 0.280632774
0 0.3867731183 0 0 0 0 0.2875165672
0 0.4013670555 0 0 0 0 0.2949817204
0 0.4162312508 0 0 0 0 0.3032214419
0 0.4313657042 0 0 0 0 0.3123375003
0 0.4467704157 0 0 0 0 0.3223998685
0 0.4624453853 0 0 0 0 0.3334962586
0 0.478390613 0 0 0 0 0.3458753476
0 0.4946060988 0 0 0 0 0.3597832978
0 0.5110918427 0 0 0 0 0.3755381715
0 0.5278478447 0 0 0 0 0.3940883196
0 0.5448741048 0 0 0 0 0.4162987456
0 0.5621706229 0 0 0 0 0.4422183557
0 0.5797373992 0 0 0 0 0.4719854497
0 0.5975744336 0 0 0 0 0.5064773699
0 0.615681726 0 0 0 0 0.5501071924
0 0.6340592766 0 0 0 0 0.5905139323
0 0.6527070853 0 0 0 0 0.6375452686
0 0.671625152 0 0 0 0 0.6954327744
0 0.6908134769 0 0 0 0 0.7908065337
0 0.7102720598 0 0 0 0 0.8871279007
0 0.7300009009 0 0 0 0 1.014164277
0 0.75 0 0 0 0 1.19168314
0 0 -0.5 0 0 0 2.082700581
0 0 -0.4953951491 0 0 0 1.981434281
0 0 -0.4907521649 0 0 0 1.886990652
0 0 -0.4860707669 0 0 0 1.799198062
0 0 -0.481350673 0 0 0 1.717717876
0 0 -0.4765915991 0 0 0 1.642126069
0 0 -0.4717932592 0 0 0 1.571940104
0 0 -0.4669553658 0 0 0 1.506687395
0 0 -0.4620776292 0 0 0 0.9778910749
0 0 -0.457159758 0 0 0 0.9814845426
0 0 -0.4522014589 0 0 0 0.9454500599
0 0 -0.4472024368 0 0 0 0.9117856196
0 0 -0.4421623948 0 0 0 0.8804427998
