# s_x s_a s_y II_00 II_01 II_11 Psi
-0.0611256069 0 0 0 0 0 0.0157861278
-0.0509733684 0 0 0 0 0 0.01254486619
-0.0407224362 0 0 0 0 0 0.009885985634
-0.0303719582 0 0 0 0 0 0.007747958118
-0.0199210763 0 0 0 0 0 0.006058253653
-0.0093689255 0 0 0 0 0 0.004735189981
0.001285365 0 0 0 0 0 0.003699664896
0.012042675 0 0 0 0 0 0.003096956872
0.022903886 0 0 0 0 0 0.003315429767
0.033869891 0 0 0 0 0 0.004962870161
0.044941588 0 0 0 0 0 0.008591142581
0.05611988 0 0 0 0 0 0.01484306674
0.06740568 0 0 0 0 0 0.02437377771
0.078799905 0 0 0 0 0 0.0378112948
0.09030348 0 0 0 0 0 0.05577812375
0.101917337 0 0 0 0 0 0.07892099285
0.113642415 0 0 0 0 0 0.1078512794
0.12547966 0 0 0 0 0 0.143171422
0.137430024 0 0 0 0 0 0.1855080587
0.149494468 0 0 0 0 0 0.2355116152
0.161673957 0 0 0 0 0 0.2938511876
0.173969467 0 0 0 0 0 0.3611968861
0.186381979 0 0 0 0 0 0.4382143649
0.198912481 0 0 0 0 0 0.5256019714
0.211561969 0 0 0 0 0 0.6240691326
0.224331447 0 0 0 0 0 0.7343310016
0.237221925 0 0 0 0 0 0.8570799245
0.250234422 0 0 0 0 0 0.9930235514
0.263369962 0 0 0 0 0 1.142867195
0.276629579 0 0 0 0 0 1.307332472
0.290014315 0 0 0 0 0 1.487158727
0.303525216 0 0 0 0 0 1.683086787
0.317163339 0 0 0 0 0 1.895869299
0.330929748 0 0 0 0 0 2.126252977
0.344825514 0 0 0 0 0 2.374994055
0.358851717 0 0 0 0 0 2.642903564
0.373009444 0 0 0 0 0 2.93080347
0.38729979 0 0 0 0 0 3.239511795
0.401723857 0 0 0 0 0 3.569775842
0.416282758 0 0 0 0 0 3.922538097
0.430977612 0 0 0 0 0 4.298681888
0.445809545 0 0 0 0 0 4.699139393
0.460779693 0 0 0 0 0 5.124836399
0.4758892 0 0 0 0 0 5.576738897
0.491139218 0 0 0 0 0 6.055799932
0.506530907 0 0 0 0 0 6.562951539
0.522065436 0 0 0 0 0 7.099150157
0.537743982 0 0 0 0 0 7.665380784
0.55356773 0 0 0 0 0 8.26282035
0.569537875 0 0 0 0 0 8.891960594
0.585655619 0 0 0 0 0 9.55407133
0.601922174 0 0 0 0 0 10.250182
0.61833876 0 0 0 0 0 10.98130522
0.634906604 0 0 0 0 0 11.74841759
0.651626946 0 0 0 0 0 12.55255699
0.668501031 0 0 0 0 0 13.39479664
0.685530115 0 0 0 0 0 14.27619685
0.702715462 0 0 0 0 0 15.19784398
0.720058345 0 0 0 0 0 16.16081892
0.737560046 0 0 0 0 0 17.16620344
0.755221858 0 0 0 0 0 18.21425119
0.77304508 0 0 0 0 0 19.30771183
0.791031023 0 0 0 0 0 20.44700162
0.809181005 0 0 0 0 0 21.63328763
0.827496356 0 0 0 0 0 22.86774006
0.845978414 0 0 0 0 0 24.1515531
0.864628525 0 0 0 0 0 25.48594614
0.883448046 0 0 0 0 0 26.87451099
0.902438345 0 0 0 0 0 28.3140016
0.921600797 0 0 0 0 0 29.80785235
0.940936788 0 0 0 0 0 31.35736613
0.960447713 0 0 0 0 0 32.96386851
0.980134979 0 0 0 0 0 34.62540701
1 0 0 0 0 0 36.34975528
0 -0.75 0 0 0 0 2.125838962
0 -0.7300009009 0 0 0 0 1.727209649
0 -0.7102720598 0 0 0 0 1.523211368
0 -0.6908134769 0 0 0 0 1.348723051
0 -0.671625152 0 0 0 0 1.189829327
0 -0.6527070853 0 0 0 0 1.098288831
0 -0.6340592766 0 0 0 0 0.9486303766
0 -0.615681726 0 0 0 0 0.8156058291
0 -0.5975744336 0 0 0 0 0.7091292295
0 -0.5797373992 0 0 0 0 0.6181053575
0 -0.5621706229 0 0 0 0 0.5397203016
0 -0.5448741048 0 0 0 0 0.4726006697
0 -0.5278478447 0 0 0 0 0.4154304929
0 -0.5110918427 0 0 0 0 0.3646092097
0 -0.4946060988 0 0 0 0 0.3203778073
0 -0.478390613 0 0 0 0 0.2816187903
0 -0.4624453853 0 0 0 0 0.247414258
0 -0.4467704157 0 0 0 0 0.2159730416
0 -0.4313657042 0 0 0 0 0.1886533717
0 -0.4162312508 0 0 0 0 0.164703361
0 -0.4013670555 0 0 0 0 0.1436763571
0 -0.3867731183 0 0 0 0 0.1252480688
0 -0.3724494392 0 0 0 0 0.1090929396
0 -0.3583960182 0 0 0 0 0.09492652544
0 -0.3446128553 0 0 0 0 0.08254032997
0 -0.3310999505 0 0 0 0 0.07172101757
0 -0.3178573037 0 0 0 0 0.06226316728
0 -0.3048849151 0 0 0 0 0.05402328427
0 -0.2921827846 0 0 0 0 0.04686195334
0 -0.2797509121 0 0 0 0 0.04063769292
0 -0.2675892978 0 0 0 0 0.03523534192
0 -0.2556979415 0 0 0 0 0.03055431675
0 -0.2440768434 0 0 0 0 0.02650617186
0 -0.2327260033 0 0 0 0 0.02301412027
0 -0.2216454214 0 0 0 0 0.02000643362
0 -0.2108350975 0 0 0 0 0.01742266801
0 -0.2002950318 0 0 0 0 0.0152145834
0 -0.1900252241 0 0 0 0 0.01334122373
0 -0.1800256745 0 0 0 0 0.01175941583
0 -0.170296383 0 0 0 0 0.01042383889
0 -0.1608373497 0 0 0 0 0.009295039677
0 -0.1516485744 0 0 0 0 0.008339842522
0 -0.1427300572 0 0 0 0 0.007534772947
0 -0.1340817981 0 0 0 0 0.006859382942
0 -0.1257037971 0 0 0 0 0.006297273126
0 -0.1175960542 0 0 0 0 0.005832648587
