# s_x s_a s_y II_00 II_01 II_11 Psi
0 -0.1427300572 0 0 0 0 0.03992185222
0 -0.1340817981 0 0 0 0 0.03606512549
0 -0.1257037971 0 0 0 0 0.03269503891
0 -0.1175960542 0 0 0 0 0.02974951105
0 -0.1097585694 0 0 0 0 0.02717735793
0 -0.1021913427 0 0 0 0 0.02493294054
0 -0.09489437413 0 0 0 0 0.02297337588
0 -0.08786766362 0 0 0 0 0.02125856099
0 -0.08111121121 0 0 0 0 0.01975425652
0 -0.07462501689 0 0 0 0 0.01843372317
0 -0.06840908067 0 0 0 0 0.01727704249
0 -0.06246340255 0 0 0 0 0.01626582688
0 -0.05678798252 0 0 0 0 0.01538375988
0 -0.05138282059 0 0 0 0 0.01461725606
0 -0.04624791676 0 0 0 0 0.01395349192
0 -0.04138327102 0 0 0 0 0.01338131566
0 -0.03678888338 0 0 0 0 0.01289168709
0 -0.03246475384 0 0 0 0 0.01247652817
0 -0.02841088239 0 0 0 0 0.01212819419
0 -0.02462726904 0 0 0 0 0.01183979458
0 -0.02111391379 0 0 0 0 0.01160446374
0 -0.01787081663 0 0 0 0 0.01141588032
0 -0.01489797757 0 0 0 0 0.01126743118
0 -0.0121953966 0 0 0 0 0.01115282493
0 -0.009763073735 0 0 0 0 0.01106633331
0 -0.007601008964 0 0 0 0 0.0110026827
0 -0.005709202288 0 0 0 0 0.0109571897
0 -0.004087653709 0 0 0 0 0.01092585565
0 -0.002736363227 0 0 0 0 0.01090522352
0 -0.001655330841 0 0 0 0 0.01089232769
0 -0.0008445565515 0 0 0 0 0.01088477707
0 -0.0003040403585 0 0 0 0 0.01088074962
0 -3.378226206e-05 0 0 0 0 0.01087903708
0 3.378226206e-05 0 0 0 0 0.01087864033
0 0.0003040403585 0 0 0 0 0.01087717883
0 0.0008445565515 0 0 0 0 0.01087485756
0 0.001655330841 0 0 0 0 0.01087288051
0 0.002736363227 0 0 0 0 0.01087305444
0 0.004087653709 0 0 0 0 0.01087777131
0 0.005709202288 0 0 0 0 0.01088999757
0 0.007601008964 0 0 0 0 0.01091334399
0 0.009763073735 0 0 0 0 0.01095203652
0 0.0121953966 0 0 0 0 0.01101083452
0 0.01489797757 0 0 0 0 0.01109494549
0 0.01787081663 0 0 0 0 0.01121018904
0 0.02111391379 0 0 0 0 0.01136262028
0 0.02462726904 0 0 0 0 0.01155873789
0 0.02841088239 0 0 0 0 0.01180525646
0 0.03246475384 0 0 0 0 0.01210901636
0 0.03678888338 0 0 0 0 0.01247763158
0 0.04138327102 0 0 0 0 0.01291876647
0 0.04624791676 0 0 0 0 0.01344000794
0 0.05138282059 0 0 0 0 0.01405011002
0 0.05678798252 0 0 0 0 0.01475878073
0 0.06246340255 0 0 0 0 0.01557774563
0 0.06840908067 0 0 0 0 0.01652091502
0 0.07462501689 0 0 0 0 0.01760293097
0 0.08111121121 0 0 0 0 0.01884117644
0 0.08786766362 0 0 0 0 0.02025562258
0 0.09489437413 0 0 0 0 0.02187259915
0 0.1021913427 0 0 0 0 0.02372356679
0 0.1097585694 0 0 0 0 0.02584510787
0 0.1175960542 0 0 0 0 0.0282763561
0 0.1257037971 0 0 0 0 0.03106257649
0 0.1340817981 0 0 0 0 0.03425285721
0 0.1427300572 0 0 0 0 0.03791434775
0 0.1516485744 0 0 0 0 0.04212807995
0 0.1608373497 0 0 0 0 0.04698547232
0 0.170296383 0 0 0 0 0.05260887899
0 0.1800256745 0 0 0 0 0.05913905766
0 0.1900252241 0 0 0 0 0.06673368266
0 0.2002950318 0 0 0 0 0.07556125849
0 0.2108350975 0 0 0 0 0.08580794484
0 0.2216454214 0 0 0 0 0.09768763604
0 0.2327260033 0 0 0 0 0.1114458755
0 0.2440768434 0 0 0 0 0.1273560921
0 0.2556979415 0 0 0 0 0.1457256138
0 0.2675892978 0 0 0 0 0.1669090834
0 0.2797509121 0 0 0 0 0.1913114956
0 0.2921827846 0 0 0 0 0.2194260901
0 0.3048849151 0 0 0 0 0.251810025
0 0.3178573037 0 0 0 0 0.2890652371
0 0.3310999505 0 0 0 0 0.3318978709
0 0.3446128553 0 0 0 0 0.3811190909
0 0.3583960182 0 0 0 0 0.4376323329
0 0.3724494392 0 0 0 0 0.5024882158
0 0.3867731183 0 0 0 0 0.5768262821
0 0.4013670555 0 0 0 0 0.6619684522
0 0.4162312508 0 0 0 0 0.7594635146
0 0.4313657042 0 0 0 0 0.8711641869
0 0.4467704157 0 0 0 0 0.9989703252
0 0.4624453853 0 0 0 0 1.144522996
0 0.478390613 0 0 0 0 1.310413008
0 0.4946060988 0 0 0 0 1.497331497
0 0.5110918427 0 0 0 0 1.707761504
0 0.5278478447 0 0 0 0 1.945413408
0 0.5448741048 0 0 0 0 2.216694129
0 0.5621706229 0 0 0 0 2.531682836
0 0.5797373992 0 0 0 0 2.897661566
0 0.5975744336 0 0 0 0 3.319462162
0 0.615681726 0 0 0 0 3.77817645
0 0.6340592766 0 0 0 0 4.14924191
0 0.6527070853 0 0 0 0 4.88637784
0 0.671625152 0 0 0 0 5.503455955
0 0.6908134769 0 0 0 0 6.194987954
0 0.7102720598 0 0 0 0 6.975780454
0 0.7300009009 0 0 0 0 7.863372611
0 0.75 0 0 0 0 8.463989493
0 0 -0.6 0 0 0 27.40722231
0 0 -0.5952874438 0 0 0 26.5821585
0 0 -0.5905249779 0 0 0 25.76665636
0 0 -0.585712133 0 0 0 24.97540047
0 0 -0.5808484359 0 0 0 24.20446772
0 0 -0.5759334097 0 0 0 23.4399234
0 0 -0.5709665734 0 0 0 22.70830106
0 0 -0.565947442 0 0 0 21.99796686
0 0 -0.5608755268 0 0 0 21.30736776
0 0 -0.5557503348 0 0 0 20.02799074
0 0 -0.5505713693 0 0 0 19.38516919
0 0 -0.5453381292 0 0 0 13.8853665
0 0 -0.5400501096 0 0 0 13.5269522
0 0 -0.5347068014 0 0 0 13.17509022
0 0 -0.5293076913 0 0 0 12.82769803
0 0 -0.5238522619 0 0 0 12.48257369
0 0 -0.5183399917 0 0 0 12.1394415
0 0 -0.5127703548 0 0 0 11.79804548
0 0 -0.5071428211 0 0 0 11.45903564
0 0 -0.5014568562 0 0 0 11.1227934
0 0 -0.4957119216 0 0 0 10.79006038
0 0 -0.4899074742 0 0 0 10.46134207
0 0 -0.4840429667 0 0 0 10.1383719
0 0 -0.4781178472 0 0 0 9.822017699
0 0 -0.4721315595 0 0 0 9.51417474
0 0 -0.4660835431 0 0 0 9.216110613
0 0 -0.4599732327 0 0 0 8.928466408
0 0 -0.4538000586 0 0 0 8.651499347
0 0 -0.4475634467 0 0 0 9.691829818
0 0 -0.4412628181 0 0 0 9.25307585
0 0 -0.4348975894 0 0 0 8.820987443
0 0 -0.4284671724 0 0 0 8.395570938
0 0 -0.4219709745 0 0 0 7.966237573
0 0 -0.4154083982 0 0 0 7.546602791
0 0 -0.4087788412 0 0 0 7.128017822
0 0 -0.4020816966 0 0 0 6.740603695
0 0 -0.3953163526 0 0 0 6.366960483
0 0 -0.3884821925 0 0 0 6.007003819
0 0 -0.3815785948 0 0 0 5.664398979
0 0 -0.3746049332 0 0 0 5.340569199
0 0 -0.3675605762 0 0 0 5.035565519
0 0 -0.3604448875 0 0 0 4.748217883
0 0 -0.3532572259 0 0 0 4.47632857
0 0 -0.3459969448 0 0 0 4.216397003
0 0 -0.338663393 0 0 0 3.965845448
0 0 -0.3312559138 0 0 0 3.724109648
0 0 -0.3237738455 0 0 0 3.491289354
0 0 -0.3162165213 0 0 0 3.267079312
0 0 -0.3085832691 0 0 0 3.050746548
0 0 -0.3008734115 0 0 0 2.841733404
0 0 -0.2930862659 0 0 0 2.63950722
0 0 -0.2852211445 0 0 0 2.444350173
0 0 -0.2772773539 0 0 0 2.256309639
0 0 -0.2692541955 0 0 0 2.07545039
0 0 -0.2611509652 0 0 0 1.90092051
0 0 -0.2529669534 0 0 0 1.733120018
0 0 -0.2447014452 0 0 0 1.574772689
0 0 -0.2363537198 0 0 0 1.425820303
0 0 -0.2279230512 0 0 0 1.288360415
0 0 -0.2194087076 0 0 0 1.162530746
0 0 -0.2108099517 0 0 0 1.047410177
0 0 -0.2021260403 0 0 0 0.94207101
0 0 -0.1933562247 0 0 0 0.8455325397
0 0 -0.1844997503 0 0 0 0.7569317684
0 0 -0.1755558569 0 0 0 0.675208428
0 0 -0.1665237781 0 0 0 0.5993917817
0 0 -0.157402742 0 0 0 0.5289914355
0 0 -0.1481919707 0 0 0 0.4636135073
0 0 -0.1388906802 0 0 0 0.4028832471
0 0 -0.1294980807 0 0 0 0.3467099429
0 0 -0.1200133763 0 0 0 0.2951313881
0 0 -0.110435765 0 0 0 0.2481752991
0 0 -0.1007644387 0 0 0 0.2058212928
0 0 -0.0909985833 0 0 0 0.1680544989
0 0 -0.0811373783 0 0 0 0.1348428377
0 0 -0.0711799971 0 0 0 0.1061038302
0 0 -0.0611256069 0 0 0 0.08168949386
0 0 -0.0509733684 0 0 0 0.06139168505
0 0 -0.0407224362 0 0 0 0.04486898398
0 0 -0.0303719582 0 0 0 0.03150741419
0 0 -0.0199210763 0 0 0 0.02112604361
0 0 -0.0093689255 0 0 0 0.01402808119
0 0 0.001285365 0 0 0 0.01070952475
0 0 0.012042675 0 0 0 0.01202340114
0 0 0.022903886 0 0 0 0.01871158663
0 0 0.033869891 0 0 0 0.03152774638
0 0 0.044941588 0 0 0 0.05129806493
0 0 0.05611988 0 0 0 0.07868712439
0 0 0.06740568 0 0 0 0.1142782078
0 0 0.078799905 0 0 0 0.1586204657
0 0 0.09030348 0 0 0 0.2122315757
0 0 0.101917337 0 0 0 0.2756159175
0 0 0.113642415 0 0 0 0.3492836618
0 0 0.12547966 0 0 0 0.433759768
0 0 0.137430024 0 0 0 0.5295633533
0 0 0.149494468 0 0 0 0.6372212432
0 0 0.161673957 0 0 0 0.7572626662
0 0 0.173969467 0 0 0 0.8902188001
0 0 0.186381979 0 0 0 1.036635572
0 0 0.198912481 0 0 0 1.197066732
0 0 0.211561969 0 0 0 1.372065662
0 0 0.224331447 0 0 0 1.562196019
0 0 0.237221925 0 0 0 1.768031309
0 0 0.250234422 0 0 0 1.990147769
0 0 0.263369962 0 0 0 2.229133719
0 0 0.276629579 0 0 0 2.485593698
0 0 0.290014315 0 0 0 2.760144468
0 0 0.303525216 0 0 0 3.053413106
0 0 0.317163339 0 0 0 3.366035853
0 0 0.330929748 0 0 0 3.698660765
0 0 0.344825514 0 0 0 4.05195012
0 0 0.358851717 0 0 0 4.426574643
0 0 0.373009444 0 0 0 4.823216268
0 0 0.38729979 0 0 0 5.242570522
0 0 0.401723857 0 0 0 5.685345056
0 0 0.416282758 0 0 0 6.152258675
0 0 0.430977612 0 0 0 6.64404585
0 0 0.445809545 0 0 0 7.161459449
0 0 0.460779693 0 0 0 7.70526497
0 0 0.4758892 0 0 0 8.276243503
0 0 0.491139218 0 0 0 8.875186591
0 0 0.506530907 0 0 0 9.502902235
0 0 0.522065436 0 0 0 10.16019971
0 0 0.537743982 0 0 0 10.84793772
0 0 0.55356773 0 0 0 11.5669734
0 0 0.569537875 0 0 0 12.31817859
0 0 0.585655619 0 0 0 13.10244098
0 0 0.601922174 0 0 0 13.92066469
0 0 0.61833876 0 0 0 14.77376735
0 0 0.634906604 0 0 0 15.6626859
0 0 0.651626946 0 0 0 16.58837667
0 0 0.668501031 0 0 0 17.55181175
0 0 0.685530115 0 0 0 18.55398152
0 0 0.702715462 0 0 0 19.59589575
0 0 0.720058345 0 0 0 20.6785819
0 0 0.737560046 0 0 0 21.80308573
0 0 0.755221858 0 0 0 22.97047217
0 0 0.77304508 0 0 0 24.1817192
0 0 0.791031023 0 0 0 25.43804577
0 0 0.809181005 0 0 0 26.74055938
0 0 0.827496356 0 0 0 28.09040463
0 0 0.845978414 0 0 0 29.48875605
0 0 0.864628525 0 0 0 30.93680377
0 0 0.883448046 0 0 0 32.435758
0 0 0.902438345 0 0 0 33.98685235
0 0 0.921600797 0 0 0 35.59134322
0 0 0.940936788 0 0 0 37.25051108
0 0 0.960447713 0 0 0 38.96565839
0 0 0.980134979 0 0 0 40.7381098
0 0 1 0 0 0 42.56920741
0 0 0 -1700 0 0 0.9004213983
0 0 0 -1654.668709 0 0 0.8412137681
0 0 0 -1609.950002 0 0 0.78642752
0 0 0 -1565.843881 0 0 0.7356353339
0 0 0 -1522.350345 0 0 0.6884946092
0 0 0 -1479.469393 0 0 0.6446292616
0 0 0 -1437.201027 0 0 0.603742886
0 0 0 -1395.545246 0 0 0.5654978745
0 0 0 -1354.502049 0 0 0.5296307326
0 0 0 -1314.071438 0 0 0.495983257
0 0 0 -1274.253412 0 0 0.4643810672
0 0 0 -1235.047971 0 0 0.4346592335
0 0 0 -1196.455115 0 0 0.4066862353
0 0 0 -1158.474843 0 0 0.3803495908
0 0 0 -1121.107157 0 0 0.3555438675
0 0 0 -1084.352056 0 0 0.3321615228
0 0 0 -1048.20954 0 0 0.3101314254
0 0 0 -1012.679609 0 0 0.2893810746
0 0 0 -977.762263 0 0 0.269830558
0 0 0 -943.4575019 0 0 0.2514266257
0 0 0 -909.7653259 0 0 0.2341108616
0 0 0 -876.6857349 0 0 0.217824706
0 0 0 -844.2187289 0 0 0.2025249563
0 0 0 -812.3643079 0 0 0.1881566119
0 0 0 -781.122472 0 0 0.1746670325
0 0 0 -750.493221 0 0 0.162016774
0 0 0 -720.4765551 0 0 0.1501638233
0 0 0 -691.0724742 0 0 0.1390692261
0 0 0 -662.2809783 0 0 0.1286931602
0 0 0 -634.1020675 0 0 0.1189966405
0 0 0 -606.5357416 0 0 0.1099407894
0 0 0 -579.5820008 0 0 0.1014922946
0 0 0 -553.240845 0 0 0.09362070191
0 0 0 -527.5122742 0 0 0.08629499832
0 0 0 -502.3962885 0 0 0.07948593399
0 0 0 -477.8928877 0 0 0.07316419717
0 0 0 -454.002072 0 0 0.06730132209
0 0 0 -430.7238413 0 0 0.06186932771
0 0 0 -408.0581956 0 0 0.05684167369
0 0 0 -386.0051349 0 0 0.05219507817
0 0 0 -364.5646592 0 0 0.04790825312
0 0 0 -343.7367686 0 0 0.043961086
0 0 0 -323.521463 0 0 0.04033314052
0 0 0 -303.9187424 0 0 0.03700405906
0 0 0 -284.9286068 0 0 0.03395565778
0 0 0 -266.5510563 0 0 0.0311696571
0 0 0 -248.7860907 0 0 0.02862850009
0 0 0 -231.6337102 0 0 0.0263161035
0 0 0 -215.0939147 0 0 0.0242180424
0 0 0 -199.1667042 0 0 0.02232026013
0 0 0 -183.8520787 0 0 0.0206110942
0 0 0 -169.1500383 0 0 0.0190818937
0 0 0 -155.0605829 0 0 0.01772335534
0 0 0 -141.5837124 0 0 0.01652647347
0 0 0 -128.7194271 0 0 0.0154804905
0 0 0 -116.4677267 0 0 0.01457452057
0 0 0 -104.8286113 0 0 0.01379814766
0 0 0 -93.80208099 0 0 0.0131410987
0 0 0 -83.38813567 0 0 0.01259230947
0 0 0 -73.58677537 0 0 0.01214082409
0 0 0 -64.39800009 0 0 0.0117762052
0 0 0 -55.82180983 0 0 0.01148785721
0 0 0 -47.85820459 0 0 0.01126565977
0 0 0 -40.50718436 0 0 0.01110003475
0 0 0 -33.76874916 0 0 0.01098173003
0 0 0 -27.64289897 0 0 0.01090219107
0 0 0 -22.1296338 0 0 0.01085354084
0 0 0 -17.22895365 0 0 0.01082862432
0 0 0 -12.94085852 0 0 0.01082102649
0 0 0 -9.265348408 0 0 0.01082509335
0 0 0 -6.202423314 0 0 0.010835953
0 0 0 -3.752083239 0 0 0.01084954571
0 0 0 -1.914328183 0 0 0.01086260962
0 0 0 -0.689158146 0 0 0.010872687
0 0 0 -0.07657312734 0 0 0.01087813666
0 0 0 0.07657312734 0 0 0.01087954191
0 0 0 0.689158146 0 0 0.01088533442
0 0 0 1.914328183 0 0 0.01089774282
0 0 0 3.752083239 0 0 0.01091841572
0 0 0 6.202423314 0 0 0.01094982759
0 0 0 9.265348408 0 0 0.0109952827
0 0 0 12.94085852 0 0 0.01105891601
0 0 0 17.22895365 0 0 0.01114568935
0 0 0 22.1296338 0 0 0.01126141347
0 0 0 27.64289897 0 0 0.01141279275
0 0 0 33.76874916 0 0 0.01160736449
0 0 0 40.50718436 0 0 0.01185346525
0 0 0 47.85820459 0 0 0.01216037856
0 0 0 55.82180983 0 0 0.0125382548
0 0 0 64.39800009 0 0 0.01299796426
0 0 0 73.58677537 0 0 0.01355205799
0 0 0 83.38813567 0 0 0.01421618998
0 0 0 93.80208099 0 0 0.01500583678
0 0 0 104.8286113 0 0 0.01593653057
0 0 0 116.4677267 0 0 0.01702460026
0 0 0 128.7194271 0 0 0.01828793793
0 0 0 141.5837124 0 0 0.01974620336
0 0 0 155.0605829 0 0 0.02141914675
0 0 0 169.1500383 0 0 0.02332739664
0 0 0 183.8520787 0 0 0.02549276296
0 0 0 199.1667042 0 0 0.02793827454
0 0 0 215.0939147 0 0 0.03068870604
0 0 0 231.6337102 0 0 0.03377178834
0 0 0 248.7860907 0 0 0.03721507104
0 0 0 266.5510563 0 0 0.04104760426
0 0 0 284.9286068 0 0 0.04530001946
0 0 0 303.9187424 0 0 0.0500052147
0 0 0 323.521463 0 0 0.05519693822
0 0 0 343.7367686 0 0 0.06090954459
0 0 0 364.5646592 0 0 0.06718189539
0 0 0 386.0051349 0 0 0.074054943
0 0 0 408.0581956 0 0 0.08157720574
0 0 0 430.7238413 0 0 0.08980097351
0 0 0 454.002072 0 0 0.09877737563
0 0 0 477.8928877 0 0 0.1085557266
0 0 0 502.3962885 0 0 0.1191878979
0 0 0 527.5122742 0 0 0.1307290762
0 0 0 553.240845 0 0 0.1432369538
0 0 0 579.5820008 0 0 0.1567770318
0 0 0 606.5357416 0 0 0.1714196148
0 0 0 634.1020675 0 0 0.1872432142
0 0 0 662.2809783 0 0 0.2043274869
0 0 0 691.0724742 0 0 0.2227531709
0 0 0 720.4765551 0 0 0.2426038955
0 0 0 750.493221 0 0 0.2639649981
0 0 0 781.122472 0 0 0.2869234801
0 0 0 812.3643079 0 0 0.3115689092
0 0 0 844.2187289 0 0 0.3379944472
0 0 0 876.6857349 0 0 0.3663049933
0 0 0 909.7653259 0 0 0.3965996647
0 0 0 943.4575019 0 0 0.4289789875
0 0 0 977.762263 0 0 0.4635488723
0 0 0 1012.679609 0 0 0.5004208686
0 0 0 1048.20954 0 0 0.539718666
0 0 0 1084.352056 0 0 0.5815676632
0 0 0 1121.107157 0 0 0.6260971672
0 0 0 1158.474843 0 0 0.6734486875
0 0 0 1196.455115 0 0 0.7237657021
0 0 0 1235.047971 0 0 0.7771944159
0 0 0 1274.253412 0 0 0.8338925585
0 0 0 1314.071438 0 0 0.8940180852
0 0 0 1354.502049 0 0 0.957733507
0 0 0 1395.545246 0 0 1.025210456
