# s_x s_a s_y II_00 II_01 II_11 Psi
0 -0.08111121121 0 0 0 0 0.05799958268
0 -0.07462501689 0 0 0 0 0.05756323853
0 -0.06840908067 0 0 0 0 0.05718104982
0 -0.06246340255 0 0 0 0 0.0568406462
0 -0.05678798252 0 0 0 0 0.05654249088
0 -0.05138282059 0 0 0 0 0.05628612329
0 -0.04624791676 0 0 0 0 0.05606947602
0 -0.04138327102 0 0 0 0 0.05588940327
0 -0.03678888338 0 0 0 0 0.05574001063
0 -0.03246475384 0 0 0 0 0.05561737985
0 -0.02841088239 0 0 0 0 0.05551903311
0 -0.02462726904 0 0 0 0 0.05544202101
0 -0.02111391379 0 0 0 0 0.05538287586
0 -0.01787081663 0 0 0 0 0.05533930995
0 -0.01489797757 0 0 0 0 0.05530834207
0 -0.0121953966 0 0 0 0 0.05528705239
0 -0.009763073735 0 0 0 0 0.05527337594
0 -0.007601008964 0 0 0 0 0.05526509488
0 -0.005709202288 0 0 0 0 0.05526092438
0 -0.004087653709 0 0 0 0 0.05525983278
0 -0.002736363227 0 0 0 0 0.05526066789
0 -0.001655330841 0 0 0 0 0.0552624743
0 -0.0008445565515 0 0 0 0 0.05526449369
0 -0.0003040403585 0 0 0 0 0.0552661626
0 -3.378226206e-05 0 0 0 0 0.05526709408
0 3.378226206e-05 0 0 0 0 0.05526733704
0 0.0003040403585 0 0 0 0 0.05526834928
0 0.0008445565515 0 0 0 0 0.05527056738
0 0.001655330841 0 0 0 0 0.05527437791
0 0.002736363227 0 0 0 0 0.05528035907
0 0.004087653709 0 0 0 0 0.05528927874
0 0.005709202288 0 0 0 0 0.05530209117
0 0.007601008964 0 0 0 0 0.05531993325
0 0.009763073735 0 0 0 0 0.05534412096
0 0.0121953966 0 0 0 0 0.05537614221
0 0.01489797757 0 0 0 0 0.05541765616
0 0.01787081663 0 0 0 0 0.05547051516
0 0.02111391379 0 0 0 0 0.05553668696
0 0.02462726904 0 0 0 0 0.05561767826
0 0.02841088239 0 0 0 0 0.05571525854
0 0.03246475384 0 0 0 0 0.05583153196
0 0.03678888338 0 0 0 0 0.05596856008
0 0.04138327102 0 0 0 0 0.05612874733
0 0.04624791676 0 0 0 0 0.05631309388
0 0.05138282059 0 0 0 0 0.05651851403
0 0.05678798252 0 0 0 0 0.05663602651
0 0.06246340255 0 0 0 0 0.05678129329
0 0.06840908067 0 0 0 0 0.05694616114
0 0.07462501689 0 0 0 0 0.05713058923
0 0.08111121121 0 0 0 0 0.05734212321
0 0.08786766362 0 0 0 0 0.05760512576
0 0.09489437413 0 0 0 0 0.05792069534
0 0.1021913427 0 0 0 0 0.0582738794
0 0.1097585694 0 0 0 0 0.0586958533
0 0.1175960542 0 0 0 0 0.05910574859
0 0.1257037971 0 0 0 0 0.05957957457
0 0.1340817981 0 0 0 0 0.06009680186
0 0.1427300572 0 0 0 0 0.06073488519
0 0.1516485744 0 0 0 0 0.06148372477
0 0.1608373497 0 0 0 0 0.06235612925
0 0.170296383 0 0 0 0 0.06329298468
